id,created_at,text,is_propaganda
1523648991426097154,2022-05-09 13:00:02+00:00,"Путін на День Перемоги: «Сьогодні наші солдати різних національностей, наші брати – плече до плеча – за перемогу… https://t.co/q8eAU4hP9C",True
1517546366423207936,2022-04-22 16:50:23+00:00,"RT @PMSimferopol: 🆕Перша в #Криму🇷🇺 спеціалізована станція технічного обслуговування електромобілів відкрилася в #Алушті❤!
У 2022 році понад 50 ц…",True
1479783092701310979,2022-01-08 11:52:36+00:00,"🇷🇺🇰🇿📞 Президент Володимир #Путін провів телефонну розмову з Президентом #Казахстану @TokayevKZ.

Президент П… https://t.co/RFIxK9rtYY",True
1521513089300115459,2022-05-03 15:32:43+00:00,Лідер більшості в Сенаті Мітч Макконнелл назвав витік проекту рішення Верховного суду про скасування знакового R… https://t.co/ADAqyuFZs7,False
1506268581771763718,2022-03-22 13:56:29+00:00,"Під Києвом зник український фотожурналіст Макс Левін.

За словами його друга, фотографа Маркіяна Лисея… https://t.co/rIb4NIhdij",False
1526248083289522178,2022-05-16 17:07:54+00:00,Найбільша нафтогазова компанія Італії ENI готова виконати вимоги Росії щодо відкриття рахунку в Газпромбанку… https://t.co/jXFZzyMkIt,True
1516525796638212107,2022-04-19 21:15:00+00:00,"Пентагон оголосив, що проведе навчання з використання американської військової техніки, яка постачається Україні.… https://t.co/DgJrJAhxB7",True
1517526142185582594,2022-04-22 15:30:01+00:00,"Японія пояснює, чому вона не відмовиться від російської енергетики

Вихід із спільного нафтогазового проекту підірвав би західні сан… https://t.co/qSapkI2Wh2",True
1515434860084543488,2022-04-16 21:00:00+00:00,"Дружина заарештованого українського опозиціонера звернулася до Великобританії

Більше: https://t.co/ASz6smNH2h https://t.co/6UjuJGBjOT",True
1524788775880208384,2022-05-12 16:29:08+00:00,RT @MID_Kaliningrad: Губернатор Калінінградської області Антон Аліханов зустрівся з послом Росії в #Польщі Сергієм Андрєєвим.,True
1523756120707592192,2022-05-09 20:05:43+00:00,"RT @Dpol_un: Західним ЗМІ точно не хвилює правда. Ведучий @SkyNews швидко закінчив моє інтерв'ю, коли я пояснив йому, що…",True
1521857308556505088,2022-05-04 14:20:31+00:00,"⚡️ Associated Press: 600 мирних жителів загинули внаслідок російського авіаудару по Маріупольському драмтеатру.

Розслідування Asso… https://t.co/p7qe8zpBSI",False
1518087581082263553,2022-04-24 04:40:58+00:00,"Японія та Південна Корея готові спробувати відновити відносини, які останніми роками набули нових глибин https://t.co/XBbIW2gMBL",False
1510053846382489600,2022-04-02 00:37:47+00:00,Вілл Сміт звільняється з Академії Оскара через ляпас https://t.co/B9vJSTdBlP,False
1512176617635917843,2022-04-07 21:12:55+00:00,"⚡️ Венедиктова: У Бородянці під завалами знайшли 26 тіл.

Державна служба з надзвичайних ситуацій 6 квітня розпочала розчистку… https://t.co/KBNUn8KR0B",False
1528427053409783809,2022-05-22 17:26:20+00:00,"⚡️Міністр Франції: Україні краще не плекати ілюзій щодо швидкого членства в ЄС.

Міністр з європейських справ Франції… https://t.co/JLHO7OUwiV",False
1519798654672023552,2022-04-28 22:00:10+00:00,"Байден має широку підтримку в Конгресі щодо пакету допомоги Україні на 33 мільярди доларів, але пропозиція ризикує заплутатися… https://t.co/pF0Qzdx85D",False
1522992155781869568,2022-05-07 17:30:00+00:00,"Німецько-російський музей Другої світової війни змінює назву

Директор музею назвав напад Москви на Україну «глибоким поворотом… https://t.co/sM3U9PnKti»",True
1497513952015753216,2022-02-26 10:08:43+00:00,"RT @mfa_russia: 💬 Президент #Путін: Бандерівці та неонацисти виставляють важке озброєння, зокрема РСЗВ, прямо в центральних районах...",True
1526504885751099392,2022-05-17 10:08:20+00:00,⚡️Віце-прем'єр-міністр України: 52 важко поранених захисників «Азовсталі» обмінять на російських військовополонених після їх стану… https://t.co/XGpqSKGhuN,False
1526330539153756162,2022-05-16 22:35:33+00:00,"За словами президента Володимира Зеленського, Україна продовжує переговори щодо домовленості щодо «Азовсти»… https://t.co/4pQ2hdsKgI",False
1516516001248165895,2022-04-19 20:36:04+00:00,"Витрати на понаднормову роботу MTA зросли на 3% у 2021 році в порівнянні з попереднім роком, оскільки найбільша система громадського транспорту США… https://t.co/GC6PkS1viU",False
1515444896739569673,2022-04-16 21:39:53+00:00,"Ракетний крейсер «Москва», флагман Чорноморського флоту Росії, затонув після, як стверджує Україна, удару по… https://t.co/1vcFB2SNXY",False
1518122567822848002,2022-04-24 07:00:00+00:00,"Мало чоловіків доживають до свого сотого дня народження, ще менше тих, хто воював у Великій Вітчизняній війні на Східному Євро… https://t.co/9hmtO2G8s4",True
1517213696279334916,2022-04-21 18:48:28+00:00,"⚡️ Контрольований республіканцями законодавчий орган Флориди прийняв захід, щоб позбавити Disney його привілеїв щодо самоврядування і… https://t.co/GgM2NHdGI1",False
1521037866482245633,2022-05-02 08:04:21+00:00,"⚡️Угорщина заблокує будь-яку пропозицію ЄС щодо ембарго на імпорт російських енергоносіїв.

«Ми дали зрозуміти, що ніколи не будемо… https://t.co/QlIXZt7VSs",False
1523937847023132675,2022-05-10 08:07:50+00:00,RT @RusEmb_Rwanda: Посол Росії в Руанді Карен Чалян повне інтерв'ю @IGIHE про міжнародні справи та ситуацію в Україні....,True
1511077163939864580,2022-04-04 20:24:04+00:00,"💬 Вступне слово МЗС #Лаврова під час переговорів з міністром закордонних справ Алжиру @Lamamra_dz.

🤝 Я щасливий, що у нас… https://t.co/0PCd20jSYC",True
1523650816451788800,2022-05-09 13:07:17+00:00,"Президент Реджеп Тайіп Ердоган каже, що Туреччина не буде змушувати сирійських біженців повертатися додому, намагаючись притупити протидію… https://t.co/x0lKmFWWOf",False
1527090418021765120,2022-05-19 00:55:02+00:00,"Правозахисна група розслідувала 22 імовірних страти без надміру, дев’ять незаконних вбивств, шість можливих насильницьких дій… https://t.co/ryjvP664C0",False
1479161764617019397,2022-01-06 18:43:40+00:00,"RT @RussianEmbassy: ФМ #Лавров: Повністю замінюється дипломатія, культура діалогу та компромісу. Коли Захід не...",True
1505443904195334146,2022-03-20 07:19:31+00:00,"⚡️П’ятеро людей, у тому числі 9-річний хлопчик, загинули внаслідок обстрілів або авіаударів лише в одному районі Харкова… https://t.co/ljdy500xFn",False
1479862600758300672,2022-01-08 17:08:33+00:00,⭐️#ОТД у 1942 році почалася #Ржевська битва - одна з найкривавіших в історії Великої Вітчизняної війни та #ВВВ… https://t.co/MGYzt5VBvL,True
1503863900818837505,2022-03-15 22:41:09+00:00,"RT @RusEmbUSA: Коментар посольства: чиновники Білого дому почали залучати популярних блогерів до пропагандистської кампанії, спрямованої на…",True
1516647811336581121,2022-04-20 05:19:50+00:00,"Огляд України: союзники обіцяють зброю, оскільки Росія націлює на схід https://t.co/rDY4vqn52d",False
1518552906219282435,2022-04-25 11:30:00+00:00,Російські гелікоптери Мі-8 супроводжують військовий конвой https://t.co/VFxGwCCEs1,True
1526288053005950983,2022-05-16 19:46:43+00:00,"Феттерман з козячою борідкою в стилі бітників і татуюваннями прагне довести, що умовність була програшною для Демока… https://t.co/z24lg0NY6I",False
1501906185968132100,2022-03-10 13:01:53+00:00,🇷🇺 🇩🇪 🇫🇷 📞 Володимир Путін провів телефонну розмову з канцлером Федеративної Республіки Німеччини… https://t.co/77i8WvljrG,True
1524798512084434945,2022-05-12 17:07:49+00:00,"RT @business: LIVE: Немає причин виплачувати студентські позики зараз, кажуть радники.

Експерти рекомендують вичікувати і побачити…",False
1526638934993915906,2022-05-17 19:01:00+00:00,США готують пакет військової допомоги для Індії для поглиблення зв’язків у сфері безпеки та зменшення залежності країни від… https://t.co/EJNZUoNG09,False
1517488397362909184,2022-04-22 13:00:02+00:00,Російський фрегат обстріляв українську військову інфраструктуру ракетами «Калібр» https://t.co/MpeDjxILC6,True
1521983697536176128,2022-05-04 22:42:45+00:00,"Троє жителів Флориди подають до суду на губернатора Рона ДеСантіса, стверджуючи, що він порушує конституційне право Disney на вільні… https://t.co/ms0dcls8kk",False
1517652845503434753,2022-04-22 23:53:29+00:00,Енциклопедія MAP: багата історія мистецтв Індії знаходиться на відстані одного кліка https://t.co/BdJeeSyR8S,False
1518409460074434560,2022-04-25 02:00:00+00:00,"Заступник шерифа в Орландо піднявся на балкон, щоб врятувати від пожежі однорічну дівчинку https://t.co/ts0WqBUGst",True
1512126717506330638,2022-04-07 17:54:38+00:00,Таємниця нібито китайського злому напередодні вторгнення в Україну https://t.co/iszDEejaM4,False
1522722745133547520,2022-05-06 23:39:27+00:00,Парад на День Перемоги: усі погляди на Москву - і що Путін робить далі https://t.co/RsnupTitFa,False
1517562604918558721,2022-04-22 17:54:54+00:00,"«Популісти та ультраправі в усіх наших країнах зробили Володимира Путіна ідеологічною та політичною моделлю, луна… https://t.co/UBFNLyRMJs",False
1496942056169787392,2022-02-24 20:16:12+00:00,"RT @unesco_russia: У зв'язку з заявою @UNESCO щодо ситуації в 🇺🇦: Де була ЮНЕСКО, коли Київ обстріляв школи на Донбасі?…",True
1513479473403899904,2022-04-11 11:30:00+00:00,"Міністерство оборони Росії заявило про знищення зенітно-ракетної системи С-300, яка була передана… https://t.co/7YvIbCbYNS",True
1524460845039771649,2022-05-11 18:46:03+00:00,Суддя Нью-Йорка тимчасово звільняє екс-президента Трампа від наказу про неповагу до суду та фін… https://t.co/9YlrhPxyEB,False
1524156858285670401,2022-05-10 22:38:07+00:00,"⚡️Очікується, що Палата представників США проголосує за пакет допомоги Україні на 40 мільярдів доларів пізно 10 травня.

Законопроект включає 6 мільярдів доларів США… https://t.co/CS0AFzN0uD",False
1518294078122778624,2022-04-24 18:21:31+00:00,"Оскільки було оголошено, що Макрон, за прогнозами, переможе президентство у Франції, під Ейфелевою вежею вибухають вітання… https://t.co/44bieXbaCs",False
1527272887731769345,2022-05-19 13:00:06+00:00,"Індійський гравець у крикет, який став політиком Навджот Сінгх Сідху, ув'язнений за смерть на дорозі https://t.co/kVKqU8lPt8",False
1514456837722103809,2022-04-14 04:13:42+00:00,До списку суб'єктів санкцій увійшли російський виробник вантажівок «Камаз» і судноплавні компанії «СЕВМАШ» і «Об'єднане суднобудування»… https://t.co/55Fh2NykVp,False
1510590532732469251,2022-04-03 12:10:23+00:00,"⚡️ З російського полону звільнили міських голів Сновська Херсонської області та Берислава Чернігівської області.

Джерело: Ky… https://t.co/lAlWZuRNov",False
1527817912198774786,2022-05-21 01:05:50+00:00,"Речник Пентагону Джон Кірбі переходить на посаду комунікацій Білого дому, яка буде зосереджена на зовнішній політиці https://t.co/1UxF48xEl7",False
1526167606696329216,2022-05-16 11:48:06+00:00,"Президент США Джо Байден заявив, що країна повинна боротися з ненавистю після расової масової стрілянини в Баффало, Нью-Йо… https://t.co/MM5dnCdqTh",False
1519293305133191168,2022-04-27 12:32:05+00:00,Використання таких бомб проти цивільного населення заборонено Женевськими конвенціями. Росіяни також завдали авіаудару по… https://t.co/2IKpcg98MI,False
1521980490219147267,2022-05-04 22:30:00+00:00,"Ви знаєте, що це таке – у вихідні дні ніколи не потрібно нічого робити, тож ви можете спробувати поговорити… https://t.co/O7tO62JMSV",True
1514883601724231681,2022-04-15 08:29:30+00:00,За кадром у сучасному штабі Зеленського https://t.co/oe4droMhsx,False
1511229650336321540,2022-04-05 06:30:00+00:00,"Виробник шоколаду Ferrero відкликав яйця Kinder Surprise через зв'язок із сальмонелою
https://t.co/4Xa4ufrFoj",True
1521170422305280006,2022-05-02 16:51:05+00:00,"Фердинанд «Бонгбонг» Маркос-молодший зберіг лідерство в президентських перегонах, а його суперник Лені Робредо залишився... https://t.co/ihMHg3dG7",False
1523291886152151040,2022-05-08 13:21:01+00:00,"⚡️Схеми: Росія розгортає ракети на півночі Криму.

Зокрема, Росія може розгортати С-300 «земля-повітря»… https://t.co/VJHJFzsSOj",False
1467714957605277697,2021-12-06 04:38:09+00:00,RT @ASEANRussia: 1-3 грудня 2021 року відбулися військово-морські навчання АСЕАН-Росія #ARNEX https://t.co/tt7eH3d4U2,True
1526933143340687362,2022-05-18 14:30:05+00:00,"💬 #Захарова: Праворадикальні організації в Україні поширюють екстремізм серед неповнолітніх, у тому числі створюючи інформаційні… https://t.co/Q3lC2WgW3H",True
1514146795282128898,2022-04-13 07:41:42+00:00,"⚡️ Російські ракети вразили об’єкти інфраструктури у Житомирі Полтавської області, постраждалих поки немає.

Російський ф… https://t.co/GTB2sqJpKU",False
1519368279097327618,2022-04-27 17:30:00+00:00,"Переобрання Макрона приховує глибоке нездужання Франції

Друга каденція переобраного президента ризикує бути такою ж ураженою пр… https://t.co/RAglDKHWjp",True
1519007805851770882,2022-04-26 17:37:37+00:00,"Ключовий сенатор Джо Манчін каже, що він обговорював законопроект про збільшення податків і скорочення дефіциту з більшістю в Сенаті… https://t.co/vFCYKgnxvV",False
1526113413658730496,2022-05-16 08:12:46+00:00,"RT @Dpol_un: Суверенна і незалежна #Україна закінчилася незаконним переворотом на Майдані 2014 року, пане держсекретар. Після реклами вашого знищення…",True
1513624213143367697,2022-04-11 21:05:08+00:00,"RT @PMSimferopol: Місто-герой🎖 # Керч❤
#Велика ВітчизнянаВійна🕊
#МиПам'ятаємо🕯
# СвоихНеБросаем💯
# Welcome2Crimea🇷🇺 https://t.co/QpDDmNtV9d",True
1513624389631328263,2022-04-11 21:05:50+00:00,"RT @RF_OSCE: #Лукашевич: Представників багатьох західних держав-учасниць ОБСЄ не цікавить правда про те, що відбувається…",True
1511682636145700864,2022-04-06 12:30:00+00:00,"Захід націлений на російський ринок даркнету

https://t.co/ljbkbvRiTl https://t.co/4JhPL1GbT9",True
1474845909917777927,2021-12-25 20:54:00+00:00,"🇷🇺 Наближається #Новий рік, тому російські миротворці в Нагірному Карабаху несуть не лише мир і безпеку, а й щастя… https://t.co/UBqurrR1zA",True
1514575296262987781,2022-04-14 12:04:24+00:00,Демонстранту Марін Ле Пен витягли з прес-конференції https://t.co/C93oKGVUSj,False
1511507089985880073,2022-04-06 00:52:27+00:00,"⚡️Туреччина та Естонія оголосили про повернення посольств до Києва.

Посольство Туреччини в Україні оголосило про своє посольство в Україні… https://t.co/PQnlpcNBtb",False
1522833611585597441,2022-05-07 07:00:00+00:00,"Хорватський солдат, який служив в українській армії і стверджує, що потрапив у полон під час спроби втечі з… https://t.co/SsTWJ7t3pT",True
1519337780282896390,2022-04-27 15:28:49+00:00,"ЄС переходить до нової фази пандемії Covid, де вірус буде розглядатися як більш рутинна хвороба… https://t.co/NM4O7xFb9m",False
1504557416230395908,2022-03-17 20:36:56+00:00,"RT @RF_OSCE: #Лукашевич: Ми вкотре свідки того, що представники 🇵🇱 Польщі зловживають повноваженнями чинного головування в ОБСЄ…",True
1495881558179385345,2022-02-21 22:02:10+00:00,"❗️ Нижче наведено короткий огляд #провокацій, підготовлених #США, які чітко показують, які інструменти мають… https://t.co/vaw9OYqoJe",True
1527310610173763584,2022-05-19 15:30:00+00:00,"У чоловіка з Массачусетса, який їздив до Канади, був позитивний тест на віспу мавп

https://t.co/s9ZL0OiMtO https://t.co/lTk36UC5hX",True
1520804421285908480,2022-05-01 16:36:43+00:00,"Імміграційна система США потрапить під сильний тиск, якщо кінець політики швидкої депортації спровокує… https://t.co/ICIw7i69F9",False
1513411530364051458,2022-04-11 07:00:01+00:00,"Пакистанські демонстранти підтримують Імрана Хана після того, як він програв вотум недовіри

Детальніше: https://t.co/i7BpVuQsQu https://t.co/jsj39xSCWt",True
1511463693036400641,2022-04-05 22:00:00+00:00,"Російські військовослужбовці, які перебували у полоні в Україні, розповіли про свої випробування в полоні. https://t.co/Jvhu2G3tUR",True
